,model,rt,error,size_condition,cat_condition,rand_condition,block_type
423,0,1.075628,0.0,s_ms,c_ma,c_ma,interleaved
424,0,1.4316154,1.0,s_ms,c_ma,c_ma,interleaved
425,0,1.0528852,1.0,s_ms,c_ma,c_ms,interleaved
426,0,0.40011457,1.0,s_ms,c_ma,c_ma,interleaved
427,0,0.9208517,0.0,s_ma,c_ms,c_ma,interleaved
428,0,0.42274708,0.0,s_ma,c_ms,c_ms,interleaved
429,0,1.3787735,0.0,s_ma,c_ms,c_ms,interleaved
430,0,0.23780467,0.0,s_ma,c_ms,c_ma,interleaved
431,0,1.1087952,0.0,s_ma,c_ms,c_ma,interleaved
432,0,1.2755144,1.0,s_ms,c_ms,c_ms,interleaved
433,0,1.8282155,0.0,s_ms,c_ms,c_ma,interleaved
434,0,1.4793135,0.0,s_ms,c_ms,c_ms,interleaved
435,0,1.2082441,1.0,s_ms,c_ms,c_ma,interleaved
436,0,2.7097876,1.0,s_ms,c_ms,c_ms,interleaved
437,0,0.37749082,0.0,s_ma,c_ma,c_ms,interleaved
438,0,0.63129467,0.0,s_ma,c_ma,c_ma,interleaved
439,0,1.0054829,1.0,s_ma,c_ma,c_ms,interleaved
440,0,1.1655163,0.0,s_ma,c_ma,c_ma,interleaved
441,0,1.3894181,0.0,s_ms,c_ma,c_ma,interleaved
442,0,1.986073,0.0,s_ms,c_ma,c_ms,interleaved
443,0,1.6585178,0.0,s_ms,c_ma,c_ms,interleaved
444,0,2.045268,0.0,s_ms,c_ma,c_ma,interleaved
445,0,0.5352896,0.0,s_ms,c_ma,c_ms,interleaved
446,0,1.3607081,0.0,s_ma,c_ms,c_ms,interleaved
447,0,0.72648984,0.0,s_ma,c_ms,c_ma,interleaved
448,0,1.5543784,0.0,s_ma,c_ms,c_ma,interleaved
449,0,1.4657407,1.0,s_ma,c_ms,c_ms,interleaved
450,0,0.50031894,0.0,s_ma,c_ms,c_ms,interleaved
451,0,0.81029344,0.0,s_ms,c_ms,c_ma,interleaved
452,0,0.7572032,0.0,s_ms,c_ms,c_ms,interleaved
453,0,1.6534523,0.0,s_ms,c_ms,c_ma,interleaved
454,0,0.8294606,1.0,s_ms,c_ms,c_ms,interleaved
455,0,0.6897527,0.0,s_ms,c_ms,c_ma,interleaved
456,0,0.7790353,0.0,s_ma,c_ma,c_ms,interleaved
457,0,1.2162899,0.0,s_ma,c_ma,c_ma,interleaved
458,0,0.5454561,0.0,s_ma,c_ma,c_ms,interleaved
459,0,0.69231343,1.0,s_ma,c_ma,c_ma,interleaved
460,0,0.7296992,0.0,s_ms,c_ma,c_ma,interleaved
461,0,1.0034165,0.0,s_ms,c_ma,c_ms,interleaved
462,0,2.02229,0.0,s_ms,c_ma,c_ms,interleaved
463,0,0.71816504,1.0,s_ms,c_ma,c_ma,interleaved
464,0,1.0977356,1.0,s_ms,c_ma,c_ms,interleaved
465,0,0.581164,0.0,s_ma,c_ms,c_ms,interleaved
466,0,0.22156411,1.0,s_ma,c_ms,c_ma,interleaved
467,0,0.7142134,0.0,s_ma,c_ms,c_ma,interleaved
468,0,0.84278405,0.0,s_ma,c_ms,c_ms,interleaved
469,0,0.35191566,0.0,s_ma,c_ms,c_ms,interleaved
470,0,0.30141208,0.0,s_ms,c_ms,c_ma,interleaved
471,0,0.9466148,0.0,s_ms,c_ms,c_ms,interleaved
472,0,1.287508,0.0,s_ms,c_ms,c_ma,interleaved
473,0,0.41287073,1.0,s_ms,c_ms,c_ms,interleaved
474,0,2.2836378,0.0,s_ms,c_ms,c_ma,interleaved
475,0,0.8508787,0.0,s_ms,c_ma,c_ms,interleaved
476,0,1.2354363,1.0,s_ms,c_ma,c_ma,interleaved
477,0,0.98101723,1.0,s_ms,c_ma,c_ms,interleaved
478,0,1.3164915,1.0,s_ms,c_ma,c_ma,interleaved
479,0,0.95061266,1.0,s_ms,c_ma,c_ma,interleaved
480,0,1.1497419,0.0,s_ma,c_ma,c_ms,interleaved
481,0,0.95167804,0.0,s_ma,c_ma,c_ms,interleaved
482,0,0.4671497,0.0,s_ma,c_ma,c_ma,interleaved
483,0,1.1029503,0.0,s_ma,c_ma,c_ms,interleaved
484,0,0.25964236,0.0,s_ms,c_ms,c_ms,interleaved
485,0,1.7259163,1.0,s_ms,c_ms,c_ma,interleaved
486,0,0.771824,1.0,s_ms,c_ms,c_ma,interleaved
487,0,3.8701134,0.0,s_ms,c_ms,c_ms,interleaved
488,0,0.8130996,0.0,s_ms,c_ms,c_ms,interleaved
489,0,0.7028519,0.0,s_ma,c_ms,c_ma,interleaved
490,0,1.0892695,1.0,s_ma,c_ms,c_ms,interleaved
491,0,1.8063791,0.0,s_ma,c_ms,c_ma,interleaved
492,0,1.1858896,1.0,s_ma,c_ms,c_ms,interleaved
493,0,1.6398523,0.0,s_ma,c_ms,c_ma,interleaved
494,0,0.9233709,0.0,s_ms,c_ma,c_ma,interleaved
495,0,0.9403617,0.0,s_ms,c_ma,c_ms,interleaved
496,0,0.20115225,0.0,s_ms,c_ma,c_ma,interleaved
497,0,0.82191354,1.0,s_ms,c_ma,c_ms,interleaved
498,0,1.5915619,0.0,s_ms,c_ma,c_ms,interleaved
499,0,0.6450268,0.0,s_ma,c_ma,c_ms,interleaved
500,0,1.1612601,0.0,s_ma,c_ma,c_ma,interleaved
501,0,0.72405857,0.0,s_ma,c_ma,c_ms,interleaved
502,0,0.3926534,1.0,s_ma,c_ma,c_ma,interleaved
503,0,0.94001114,0.0,s_ms,c_ms,c_ma,interleaved
504,0,0.7991723,1.0,s_ms,c_ms,c_ms,interleaved
505,0,2.0342107,0.0,s_ms,c_ms,c_ms,interleaved
506,0,1.6587299,0.0,s_ms,c_ms,c_ma,interleaved
507,0,0.46693534,1.0,s_ms,c_ms,c_ma,interleaved
508,0,0.12102508,0.0,s_ma,c_ms,c_ms,interleaved
509,0,0.9852133,0.0,s_ma,c_ms,c_ma,interleaved
510,0,1.7640473,0.0,s_ma,c_ms,c_ms,interleaved
511,0,0.590949,0.0,s_ma,c_ms,c_ma,interleaved
512,0,0.5931348,1.0,s_ma,c_ms,c_ms,interleaved
513,0,0.11781153,0.0,s_ms,c_ma,c_ma,interleaved
514,0,0.45150447,1.0,s_ms,c_ma,c_ms,interleaved
515,0,2.6432533,1.0,s_ms,c_ma,c_ma,interleaved
516,0,0.4631191,0.0,s_ms,c_ma,c_ms,interleaved
517,0,0.46484953,1.0,s_ms,c_ma,c_ms,interleaved
518,0,0.3301919,0.0,s_ma,c_ma,c_ms,interleaved
519,0,0.8424121,0.0,s_ma,c_ma,c_ma,interleaved
520,0,1.918682,1.0,s_ma,c_ma,c_ms,interleaved
521,0,0.87872255,1.0,s_ma,c_ma,c_ma,interleaved
522,0,0.86186934,1.0,s_ms,c_ms,c_ma,interleaved
523,0,1.0830715,1.0,s_ms,c_ms,c_ms,interleaved
524,0,1.5628116,0.0,s_ms,c_ms,c_ms,interleaved
525,0,1.2676051,0.0,s_ms,c_ms,c_ma,interleaved
526,0,1.7194083,1.0,s_ms,c_ms,c_ma,interleaved
527,0,0.2924884,0.0,s_ma,c_ms,c_ms,interleaved
528,0,0.5567302,1.0,s_ma,c_ms,c_ma,interleaved
529,0,1.1184214,0.0,s_ma,c_ms,c_ms,interleaved
530,0,0.9424509,0.0,s_ma,c_ms,c_ma,interleaved
531,0,2.1467805,0.0,s_ma,c_ms,c_ms,interleaved
532,0,2.5933294,1.0,s_ms,c_ma,c_ms,interleaved
533,0,2.0088131,0.0,s_ms,c_ma,c_ma,interleaved
534,0,1.7583625,1.0,s_ms,c_ma,c_ms,interleaved
535,0,0.56186193,0.0,s_ms,c_ma,c_ma,interleaved
536,0,2.135157,0.0,s_ms,c_ma,c_ma,interleaved
537,0,0.51019156,0.0,s_ma,c_ma,c_ma,interleaved
538,0,0.52798074,0.0,s_ma,c_ma,c_ms,interleaved
539,0,0.72430843,1.0,s_ma,c_ma,c_ms,interleaved
540,0,1.5805819,1.0,s_ma,c_ma,c_ms,interleaved
541,0,0.99895155,1.0,s_ms,c_ms,c_ms,interleaved
542,0,1.1493635,0.0,s_ms,c_ms,c_ma,interleaved
543,0,1.2843769,1.0,s_ms,c_ms,c_ma,interleaved
544,0,1.0537784,1.0,s_ms,c_ms,c_ms,interleaved
545,0,0.57941806,0.0,s_ms,c_ms,c_ms,interleaved
546,0,1.9140646,0.0,s_ma,c_ms,c_ma,interleaved
547,0,1.4516907,1.0,s_ma,c_ms,c_ms,interleaved
548,0,0.86135155,1.0,s_ma,c_ms,c_ma,interleaved
549,0,0.32816508,1.0,s_ma,c_ms,c_ms,interleaved
550,0,0.58994067,0.0,s_ma,c_ms,c_ma,interleaved
551,0,0.068217754,0.0,s_ms,c_ma,c_ma,interleaved
552,0,2.2700663,1.0,s_ms,c_ma,c_ms,interleaved
553,0,0.102919385,1.0,s_ms,c_ma,c_ma,interleaved
554,0,0.6235948,0.0,s_ms,c_ma,c_ms,interleaved
555,0,0.87596023,1.0,s_ms,c_ma,c_ms,interleaved
556,0,1.6033115,1.0,s_ma,c_ma,c_ms,interleaved
557,0,1.5311743,1.0,s_ma,c_ma,c_ma,interleaved
558,0,0.51761377,0.0,s_ma,c_ma,c_ma,interleaved
559,0,0.6861749,0.0,s_ma,c_ma,c_ms,interleaved
560,0,0.86998945,1.0,s_ms,c_ms,c_ma,interleaved
561,0,0.7365439,0.0,s_ms,c_ms,c_ms,interleaved
562,0,0.43470383,0.0,s_ms,c_ms,c_ms,interleaved
563,0,0.93741125,1.0,s_ms,c_ms,c_ma,interleaved
564,0,0.26720548,0.0,s_ms,c_ms,c_ma,interleaved
565,0,1.1073043,0.0,s_ma,c_ms,c_ms,interleaved
566,0,0.96198714,0.0,s_ma,c_ms,c_ma,interleaved
567,0,1.1970298,1.0,s_ma,c_ms,c_ms,interleaved
568,0,0.34104162,0.0,s_ma,c_ms,c_ma,interleaved
569,0,1.0945128,0.0,s_ma,c_ms,c_ms,interleaved
570,0,1.0237408,1.0,s_ma,c_ms,c_ma,interleaved
571,0,1.6107993,1.0,s_ma,c_ms,c_ms,interleaved
572,0,0.9183889,1.0,s_ma,c_ms,c_ma,interleaved
573,0,1.5581468,0.0,s_ma,c_ms,c_ms,interleaved
574,0,0.42167395,0.0,s_ma,c_ms,c_ms,interleaved
575,0,1.503305,0.0,s_ms,c_ms,c_ms,interleaved
576,0,0.9366797,0.0,s_ms,c_ms,c_ma,interleaved
577,0,0.7285494,1.0,s_ms,c_ms,c_ma,interleaved
578,0,0.6164934,0.0,s_ms,c_ms,c_ms,interleaved
579,0,0.507113,0.0,s_ms,c_ms,c_ma,interleaved
580,0,1.073446,0.0,s_ma,c_ma,c_ms,interleaved
581,0,1.3927064,0.0,s_ma,c_ma,c_ms,interleaved
582,0,0.23259498,0.0,s_ma,c_ma,c_ma,interleaved
583,0,1.002027,0.0,s_ma,c_ma,c_ma,interleaved
584,0,1.3581564,0.0,s_ms,c_ma,c_ms,interleaved
585,0,0.95597595,1.0,s_ms,c_ma,c_ma,interleaved
586,0,1.3945751,1.0,s_ms,c_ma,c_ms,interleaved
587,0,0.41613305,0.0,s_ms,c_ma,c_ma,interleaved
588,0,1.0231547,1.0,s_ms,c_ma,c_ms,interleaved
589,0,0.97377956,0.0,s_ma,c_ms,c_ms,interleaved
590,0,1.6290936,0.0,s_ma,c_ms,c_ma,interleaved
591,0,0.46222818,1.0,s_ma,c_ms,c_ms,interleaved
592,0,0.7749403,0.0,s_ma,c_ms,c_ma,interleaved
593,0,0.80081046,1.0,s_ma,c_ms,c_ma,interleaved
594,0,1.4409062,1.0,s_ms,c_ms,c_ma,interleaved
595,0,1.7278326,0.0,s_ms,c_ms,c_ms,interleaved
596,0,1.0830388,0.0,s_ms,c_ms,c_ms,interleaved
597,0,0.83748436,0.0,s_ms,c_ms,c_ma,interleaved
598,0,0.8318429,0.0,s_ms,c_ms,c_ms,interleaved
599,0,1.4478903,0.0,s_ma,c_ma,c_ms,interleaved
600,0,0.598415,0.0,s_ma,c_ma,c_ma,interleaved
601,0,1.5861228,0.0,s_ma,c_ma,c_ms,interleaved
602,0,1.5057366,0.0,s_ma,c_ma,c_ms,interleaved
603,0,0.7098022,1.0,s_ms,c_ma,c_ma,interleaved
604,0,0.1989998,0.0,s_ms,c_ma,c_ms,interleaved
605,0,1.4991381,1.0,s_ms,c_ma,c_ma,interleaved
606,0,1.0758379,0.0,s_ms,c_ma,c_ms,interleaved
607,0,0.8022594,1.0,s_ms,c_ma,c_ma,interleaved
608,0,1.5407927,1.0,s_ma,c_ms,c_ms,interleaved
609,0,1.1630298,0.0,s_ma,c_ms,c_ma,interleaved
610,0,1.5221928,0.0,s_ma,c_ms,c_ms,interleaved
611,0,0.16164955,0.0,s_ma,c_ms,c_ma,interleaved
612,0,0.6642629,0.0,s_ma,c_ms,c_ma,interleaved
613,0,0.9225124,0.0,s_ms,c_ms,c_ma,interleaved
614,0,0.48279884,0.0,s_ms,c_ms,c_ms,interleaved
615,0,0.2517271,0.0,s_ms,c_ms,c_ms,interleaved
616,0,1.1161627,0.0,s_ms,c_ms,c_ma,interleaved
617,0,1.0373919,0.0,s_ms,c_ms,c_ms,interleaved
618,0,0.3875688,0.0,s_ma,c_ma,c_ms,interleaved
619,0,1.3512981,1.0,s_ma,c_ma,c_ma,interleaved
620,0,1.1683831,1.0,s_ma,c_ma,c_ms,interleaved
621,0,0.56687415,0.0,s_ma,c_ma,c_ms,interleaved
622,0,0.718048,0.0,s_ms,c_ma,c_ma,interleaved
623,0,0.32038522,0.0,s_ms,c_ma,c_ms,interleaved
624,0,0.95994836,0.0,s_ms,c_ma,c_ma,interleaved
625,0,0.63790536,0.0,s_ms,c_ma,c_ms,interleaved
626,0,0.9128691,1.0,s_ms,c_ma,c_ma,interleaved
627,0,0.5475336,0.0,s_ma,c_ms,c_ma,interleaved
628,0,0.58010155,1.0,s_ma,c_ms,c_ms,interleaved
629,0,0.8310117,0.0,s_ma,c_ms,c_ma,interleaved
630,0,0.6187834,0.0,s_ma,c_ms,c_ms,interleaved
631,0,0.30890757,0.0,s_ma,c_ms,c_ms,interleaved
632,0,1.0212317,0.0,s_ms,c_ms,c_ms,interleaved
633,0,0.39146262,0.0,s_ms,c_ms,c_ma,interleaved
634,0,1.5483527,1.0,s_ms,c_ms,c_ma,interleaved
635,0,0.84512085,0.0,s_ms,c_ms,c_ms,interleaved
636,0,0.5354774,1.0,s_ms,c_ms,c_ma,interleaved
637,0,0.75038123,0.0,s_ma,c_ma,c_ma,interleaved
638,0,0.7368279,0.0,s_ma,c_ma,c_ms,interleaved
639,0,0.89122474,0.0,s_ma,c_ma,c_ms,interleaved
640,0,1.425694,0.0,s_ma,c_ma,c_ma,interleaved
641,0,0.30560768,0.0,s_ms,c_ma,c_ms,interleaved
642,0,0.6125543,0.0,s_ms,c_ma,c_ma,interleaved
643,0,1.144892,1.0,s_ms,c_ma,c_ms,interleaved
644,0,0.15648048,1.0,s_ms,c_ma,c_ma,interleaved
645,0,1.017355,0.0,s_ms,c_ma,c_ms,interleaved
646,0,0.9456508,1.0,s_ma,c_ms,c_ma,interleaved
647,0,0.4194113,0.0,s_ma,c_ms,c_ms,interleaved
648,0,0.35254824,0.0,s_ma,c_ms,c_ma,interleaved
649,0,1.5917578,0.0,s_ma,c_ms,c_ms,interleaved
650,0,0.8426643,1.0,s_ma,c_ms,c_ms,interleaved
651,0,1.0764421,0.0,s_ms,c_ms,c_ms,interleaved
652,0,0.69389933,0.0,s_ms,c_ms,c_ma,interleaved
653,0,0.8315786,0.0,s_ms,c_ms,c_ma,interleaved
654,0,0.51279604,1.0,s_ms,c_ms,c_ms,interleaved
655,0,1.0476327,0.0,s_ms,c_ms,c_ma,interleaved
656,0,1.8640735,1.0,s_ma,c_ma,c_ma,interleaved
657,0,0.3571517,1.0,s_ma,c_ma,c_ms,interleaved
658,0,0.69350517,0.0,s_ma,c_ma,c_ms,interleaved
659,0,1.6893363,0.0,s_ma,c_ma,c_ma,interleaved
660,0,1.0959983,1.0,s_ms,c_ma,c_ms,interleaved
661,0,1.5340086,0.0,s_ms,c_ma,c_ma,interleaved
662,0,1.0050043,1.0,s_ms,c_ma,c_ms,interleaved
663,0,0.44582564,1.0,s_ms,c_ma,c_ma,interleaved
664,0,0.78712237,0.0,s_ms,c_ma,c_ms,interleaved
665,0,0.33518496,0.0,s_ms,c_ms,c_ms,interleaved
666,0,1.2374493,1.0,s_ms,c_ms,c_ma,interleaved
667,0,0.43831447,0.0,s_ms,c_ms,c_ms,interleaved
668,0,0.68250585,0.0,s_ms,c_ms,c_ma,interleaved
669,0,0.9520807,0.0,s_ms,c_ms,c_ma,interleaved
670,0,1.3041363,1.0,s_ma,c_ms,c_ma,interleaved
671,0,0.92248774,0.0,s_ma,c_ms,c_ms,interleaved
672,0,1.4237208,1.0,s_ma,c_ms,c_ms,interleaved
673,0,0.702366,0.0,s_ma,c_ms,c_ma,interleaved
674,0,1.4339614,0.0,s_ma,c_ms,c_ms,interleaved
675,0,0.33184558,1.0,s_ms,c_ma,c_ms,interleaved
676,0,1.1291969,1.0,s_ms,c_ma,c_ma,interleaved
677,0,0.89255345,1.0,s_ms,c_ma,c_ma,interleaved
678,0,0.8991956,1.0,s_ms,c_ma,c_ms,interleaved
679,0,0.6461188,0.0,s_ms,c_ma,c_ms,interleaved
680,0,0.8185338,0.0,s_ma,c_ma,c_ms,interleaved
681,0,1.0364708,1.0,s_ma,c_ma,c_ma,interleaved
682,0,1.136939,0.0,s_ma,c_ma,c_ms,interleaved
683,0,0.11940761,0.0,s_ma,c_ma,c_ma,interleaved
684,0,0.9522565,1.0,s_ms,c_ms,c_ma,interleaved
685,0,1.1847148,0.0,s_ms,c_ms,c_ms,interleaved
686,0,1.0046612,0.0,s_ms,c_ms,c_ma,interleaved
687,0,2.2687132,1.0,s_ms,c_ms,c_ms,interleaved
688,0,1.1410446,1.0,s_ms,c_ms,c_ms,interleaved
689,0,0.7090074,1.0,s_ma,c_ms,c_ms,interleaved
690,0,2.2565389,0.0,s_ma,c_ms,c_ma,interleaved
691,0,1.109591,0.0,s_ma,c_ms,c_ma,interleaved
692,0,1.2813967,1.0,s_ma,c_ms,c_ms,interleaved
693,0,1.3493736,0.0,s_ma,c_ms,c_ma,interleaved
694,0,1.4893025,0.0,s_ms,c_ma,c_ma,interleaved
695,0,1.3918288,1.0,s_ms,c_ma,c_ms,interleaved
696,0,0.1720607,1.0,s_ms,c_ma,c_ms,interleaved
697,0,0.83539796,0.0,s_ms,c_ma,c_ma,interleaved
698,0,0.8250819,1.0,s_ms,c_ma,c_ma,interleaved
699,0,0.48854813,0.0,s_ma,c_ma,c_ms,interleaved
700,0,1.171257,1.0,s_ma,c_ma,c_ms,interleaved
701,0,1.0896504,0.0,s_ma,c_ma,c_ma,interleaved
702,0,0.4445115,0.0,s_ma,c_ma,c_ms,interleaved
703,0,0.5539033,0.0,s_ms,c_ms,c_ms,interleaved
704,0,1.4121321,0.0,s_ms,c_ms,c_ma,interleaved
705,0,1.2690735,1.0,s_ms,c_ms,c_ms,interleaved
706,0,0.17558804,0.0,s_ms,c_ms,c_ma,interleaved
707,0,1.1949656,1.0,s_ms,c_ms,c_ma,interleaved
708,0,1.0232376,1.0,s_ma,c_ms,c_ma,interleaved
709,0,0.35811916,1.0,s_ma,c_ms,c_ms,interleaved
710,0,0.045325086,0.0,s_ma,c_ms,c_ms,interleaved
711,0,0.8747341,1.0,s_ma,c_ms,c_ma,interleaved
712,0,1.1132418,0.0,s_ma,c_ms,c_ms,interleaved
713,0,1.101173,1.0,s_ms,c_ma,c_ms,interleaved
714,0,0.43888128,0.0,s_ms,c_ma,c_ma,interleaved
715,0,1.2945154,0.0,s_ms,c_ma,c_ma,interleaved
716,0,0.35825744,0.0,s_ms,c_ma,c_ms,interleaved
717,0,1.0915008,0.0,s_ms,c_ma,c_ms,interleaved
718,0,0.06354186,1.0,s_ma,c_ma,c_ma,interleaved
719,0,1.4616492,0.0,s_ma,c_ma,c_ms,interleaved
720,0,0.29801953,0.0,s_ma,c_ma,c_ms,interleaved
721,0,1.7077342,0.0,s_ma,c_ma,c_ma,interleaved
722,0,0.50070226,1.0,s_ms,c_ms,c_ma,interleaved
723,0,0.99719775,0.0,s_ms,c_ms,c_ms,interleaved
724,0,1.8447075,1.0,s_ms,c_ms,c_ma,interleaved
725,0,0.13715206,1.0,s_ms,c_ms,c_ms,interleaved
726,0,1.2824397,1.0,s_ms,c_ms,c_ms,interleaved
727,0,0.69578016,0.0,s_ma,c_ms,c_ms,interleaved
728,0,1.0018263,1.0,s_ma,c_ms,c_ma,interleaved
729,0,1.0988517,0.0,s_ma,c_ms,c_ma,interleaved
730,0,1.0243121,0.0,s_ma,c_ms,c_ms,interleaved
731,0,0.9504309,0.0,s_ma,c_ms,c_ma,interleaved
732,0,0.8866742,0.0,s_ms,c_ma,c_ma,interleaved
733,0,0.7251996,1.0,s_ms,c_ma,c_ms,interleaved
734,0,2.259855,0.0,s_ms,c_ma,c_ms,interleaved
735,0,1.0564221,0.0,s_ms,c_ma,c_ma,interleaved
736,0,0.32434747,0.0,s_ms,c_ma,c_ma,interleaved
737,0,0.79784316,1.0,s_ma,c_ma,c_ms,interleaved
738,0,0.51420045,0.0,s_ma,c_ma,c_ma,interleaved
739,0,1.0174582,1.0,s_ma,c_ma,c_ms,interleaved
740,0,1.174859,0.0,s_ma,c_ma,c_ms,interleaved
741,0,0.78786945,0.0,s_ms,c_ms,c_ms,interleaved
742,0,0.43417037,1.0,s_ms,c_ms,c_ma,interleaved
743,0,0.20254827,1.0,s_ms,c_ms,c_ms,interleaved
744,0,0.7218283,1.0,s_ms,c_ms,c_ma,interleaved
745,0,1.1647493,0.0,s_ms,c_ms,c_ma,interleaved
746,0,1.5842656,0.0,s_ma,c_ms,c_ma,interleaved
747,0,0.65747726,0.0,s_ma,c_ms,c_ms,interleaved
748,0,1.0245894,1.0,s_ma,c_ms,c_ms,interleaved
749,0,1.5158373,0.0,s_ma,c_ms,c_ma,interleaved
750,0,0.82841015,0.0,s_ma,c_ms,c_ms,interleaved
751,0,1.1556528,0.0,s_ms,c_ma,c_ms,interleaved
752,0,0.98136723,1.0,s_ms,c_ma,c_ma,interleaved
753,0,0.96846527,0.0,s_ms,c_ma,c_ma,interleaved
754,0,0.41122183,1.0,s_ms,c_ma,c_ms,interleaved
755,0,0.37853658,0.0,s_ms,c_ma,c_ms,interleaved
756,0,0.06657821,0.0,s_ma,c_ma,c_ma,interleaved
757,0,1.400651,0.0,s_ma,c_ma,c_ms,interleaved
758,0,0.11533912,1.0,s_ma,c_ma,c_ma,interleaved
759,0,1.2225206,0.0,s_ma,c_ma,c_ms,interleaved
760,0,2.0774286,0.0,s_ma,c_ma,c_ms,random
761,0,0.8558891,1.0,s_ma,c_ma,c_ma,random
762,0,1.1800047,0.0,s_ma,c_ma,c_ms,random
763,0,1.2360988,0.0,s_ma,c_ma,c_ms,random
764,0,0.14452866,0.0,s_ms,c_ma,c_ms,random
765,0,1.5519682,0.0,s_ms,c_ma,c_ma,random
766,0,2.0126305,0.0,s_ms,c_ma,c_ma,random
767,0,1.1335903,0.0,s_ms,c_ma,c_ms,random
768,0,0.87929094,1.0,s_ms,c_ma,c_ma,random
769,0,1.051477,0.0,s_ma,c_ms,c_ma,random
770,0,0.7285772,0.0,s_ma,c_ms,c_ms,random
771,0,2.3754354,0.0,s_ma,c_ms,c_ms,random
772,0,1.0747463,0.0,s_ma,c_ms,c_ma,random
773,0,1.7705939,1.0,s_ma,c_ms,c_ma,random
774,0,0.8627013,0.0,s_ms,c_ms,c_ms,random
775,0,0.21443194,1.0,s_ms,c_ms,c_ma,random
776,0,0.22830896,0.0,s_ms,c_ms,c_ms,random
777,0,0.22077134,1.0,s_ms,c_ms,c_ma,random
778,0,0.869412,1.0,s_ms,c_ms,c_ms,random
779,0,0.31645405,0.0,s_ma,c_ma,c_ms,random
780,0,0.8422135,1.0,s_ma,c_ma,c_ms,random
781,0,1.1258659,1.0,s_ma,c_ma,c_ma,random
782,0,0.6361879,1.0,s_ma,c_ma,c_ma,random
783,0,1.2392343,0.0,s_ms,c_ma,c_ma,random
784,0,0.61004496,1.0,s_ms,c_ma,c_ms,random
785,0,0.2595924,1.0,s_ms,c_ma,c_ms,random
786,0,1.2891417,0.0,s_ms,c_ma,c_ma,random
787,0,0.6426922,1.0,s_ms,c_ma,c_ms,random
788,0,1.4817482,0.0,s_ma,c_ms,c_ms,random
789,0,0.80487704,1.0,s_ma,c_ms,c_ma,random
790,0,1.5429353,0.0,s_ma,c_ms,c_ma,random
791,0,0.8540287,0.0,s_ma,c_ms,c_ms,random
792,0,0.5989765,1.0,s_ma,c_ms,c_ms,random
793,0,0.9724638,0.0,s_ms,c_ms,c_ma,random
794,0,1.7452928,0.0,s_ms,c_ms,c_ms,random
795,0,0.39968187,0.0,s_ms,c_ms,c_ma,random
796,0,1.2211193,1.0,s_ms,c_ms,c_ms,random
797,0,0.9316228,1.0,s_ms,c_ms,c_ma,random
798,0,0.7935345,0.0,s_ma,c_ma,c_ma,random
799,0,1.3191715,0.0,s_ma,c_ma,c_ms,random
800,0,0.6892516,0.0,s_ma,c_ma,c_ms,random
801,0,0.30960244,1.0,s_ma,c_ma,c_ms,random
802,0,1.3861499,0.0,s_ms,c_ma,c_ms,random
803,0,1.0215591,0.0,s_ms,c_ma,c_ma,random
804,0,0.5815877,1.0,s_ms,c_ma,c_ma,random
805,0,0.9760493,1.0,s_ms,c_ma,c_ms,random
806,0,1.3441362,0.0,s_ms,c_ma,c_ma,random
807,0,0.021177068,0.0,s_ma,c_ms,c_ma,random
808,0,0.8588947,1.0,s_ma,c_ms,c_ms,random
809,0,1.5800507,1.0,s_ma,c_ms,c_ms,random
810,0,0.80058,1.0,s_ma,c_ms,c_ma,random
811,0,1.6632539,0.0,s_ma,c_ms,c_ma,random
812,0,0.5127126,1.0,s_ms,c_ms,c_ms,random
813,0,0.47623295,0.0,s_ms,c_ms,c_ma,random
814,0,1.5219126,1.0,s_ms,c_ms,c_ms,random
815,0,1.5165377,1.0,s_ms,c_ms,c_ma,random
816,0,2.4485643,1.0,s_ms,c_ms,c_ms,random
817,0,0.9886451,0.0,s_ma,c_ma,c_ms,random
818,0,0.77244383,0.0,s_ma,c_ma,c_ma,random
819,0,1.061375,0.0,s_ma,c_ma,c_ms,random
820,0,0.99795085,0.0,s_ma,c_ma,c_ma,random
821,0,1.870819,1.0,s_ms,c_ma,c_ma,random
822,0,0.53220904,0.0,s_ms,c_ma,c_ms,random
823,0,1.2066963,0.0,s_ms,c_ma,c_ms,random
824,0,0.57750964,0.0,s_ms,c_ma,c_ma,random
825,0,0.57264465,0.0,s_ms,c_ma,c_ms,random
826,0,0.49269557,0.0,s_ma,c_ms,c_ms,random
827,0,1.3452101,0.0,s_ma,c_ms,c_ma,random
828,0,0.377263,0.0,s_ma,c_ms,c_ma,random
829,0,1.0952656,0.0,s_ma,c_ms,c_ms,random
830,0,1.2537366,0.0,s_ma,c_ms,c_ms,random
831,0,1.0385005,1.0,s_ms,c_ms,c_ma,random
832,0,1.1866409,0.0,s_ms,c_ms,c_ms,random
833,0,1.0221057,0.0,s_ms,c_ms,c_ma,random
834,0,0.609494,0.0,s_ms,c_ms,c_ms,random
835,0,0.6077694,0.0,s_ms,c_ms,c_ma,random
836,0,0.5723179,0.0,s_ma,c_ma,c_ms,random
837,0,0.31507587,0.0,s_ma,c_ma,c_ma,random
838,0,0.28688502,1.0,s_ma,c_ma,c_ms,random
839,0,1.0253251,0.0,s_ma,c_ma,c_ma,random
840,0,1.4147556,0.0,s_ms,c_ma,c_ma,random
841,0,1.8651919,1.0,s_ms,c_ma,c_ms,random
